0.028152211,0.022290624,0.016907059,0.0042562178,0.0076037264,0.0094841787,0.0034416678,0.0044502068,0.005946499,0.0033994106,0.0014267095,0.0021984007,0.029277068,0.035614089,0.021621498,0.0080566055,0.023831024,0.032728382,0.0083857568,0.0092929235,0.005759827,0.0064518918,0.011154224,0.0069042825,0.0096477749,0.030126621,0.042171227,0.012136799,0.03044303,0.0054432226,0.0035155806,0.010758584,0.0059240459,0.0024554896,0.0046555782,0.0026188734,0.0096125522,0.0065201582,0.0054650973,0.0096325424,0.017971488,0.016638978,0.0066736795,0.0033194892,0.0046356628,0.0072530081,0.0054888168,0.0036112452,0.016101601,0.0065369779,0.030609536,0.021689323,0.011115221,0.0068453719,0.0035514465,0.004924505,0.0019895819,0.0019657998,0.0032189716,0.0046411833,0.022305313,0.034218752,0.013377081,0.0054817678,0.014497769,0.0086028476,0.0022537576,0.0068216644,0.0078697451,0.0068309484,0.0031349319,0.0030218773,0.0062046693,0.0083046378,0.0042016839,0.0025326729,0.0074618451,0.0055748368,0.0045188502,0.0037238762,0.0024216773,0.0005373275,0.000828982,0.002075727,0.016927219,0.039076587,0.027575773,0.020026355,0.010263203,0.0094527245,0.0055070762,0.0021907099,0.002924744,0.0044977342,0.0036315027,0.002579588,2
0.025988488,0.017660883,0.013765819,0.0022409269,0.0084267931,0.0084984637,0.0010496787,0.0026772512,0.0051691468,0.0033875795,0.0012559583,0.0023389907,0.020277967,0.021597935,0.015878686,0.0063449395,0.02813896,0.026643743,0.010790354,0.010411623,0.0088068571,0.0082728169,0.010131694,0.0026643721,0.022572382,0.035510775,0.047859535,0.030913345,0.023999063,0.0034186905,0.0033571731,0.01017571,0.010309614,0.0047595233,0.004694912,0.0010806574,0.01240233,0.0039917684,0.0025233309,0.0067694219,0.015335148,0.010520826,0.0040470223,0.0039034837,0.004894153,0.0069049572,0.0058235543,0.0023300885,0.012263068,0.010921995,0.025631395,0.027474218,0.015658424,0.0055234757,0.0054603356,0.0049598243,0.0040081764,0.0027849422,0.0025943922,0.0045383293,0.032706597,0.031435196,0.010285486,0.0060912462,0.012151772,0.0095087997,0.0039782717,0.0079227811,0.0065540502,0.0065878376,0.0033821821,0.0016034165,0.013330997,0.012788994,0.0038243233,0.0030996476,0.0077919143,0.0055924921,0.0030985713,0.001484779,0.0028812013,0.0009309653,0.0005579851,0.0021204026,0.018742958,0.037889652,0.02805553,0.022910477,0.009463733,0.0070649559,0.0078069671,0.0029184024,0.0021574575,0.0035487143,0.0052498584,0.0021454212,2
0.027082748,0.020427605,0.0066313123,0.0046480878,0.0061197305,0.0052826057,0.0008241647,0.0015123795,0.0027253271,0.0020438079,0.0009399231,0.0015427131,0.011128582,0.018930623,0.017547594,0.01889427,0.029298097,0.021645308,0.012717078,0.0076945475,0.0071745796,0.0057550884,0.007678255,0.0016827542,0.030391563,0.044015328,0.050230541,0.034487291,0.01762355,0.0037749257,0.0047629673,0.010959508,0.0097761407,0.009045973,0.0062941619,0.0031370291,0.017044843,0.0047009915,0.0049879604,0.0097781909,0.013589757,0.0067416977,0.0030379085,0.0031045525,0.0039277231,0.0068122581,0.00512244,0.0024902542,0.010491674,0.011660339,0.018151282,0.022396649,0.015203748,0.005663597,0.0049595766,0.004325846,0.0035276944,0.0031333909,0.0011218438,0.0027632568,0.048079577,0.027499651,0.0085473082,0.0093054126,0.013958363,0.0099911317,0.0045358616,0.0069208211,0.0053206967,0.0056147182,0.0023456471,0.0009111662,0.021400435,0.013591773,0.0033903146,0.0043375988,0.0080656724,0.0072699425,0.0035651642,0.0022199786,0.0030018338,0.0014821284,0.0005061247,0.0021795322,0.017049177,0.033766704,0.024791374,0.01392765,0.011479816,0.0093955126,0.0097604483,0.0045738709,0.002090763,0.0031620259,0.0050241535,0.0017740169,2
0.020332711,0.026823724,0.0061905146,0.0066532645,0.0038752539,0.003186028,0.0012785757,0.0012192013,0.0012652999,0.0008776733,0.0008865429,0.0014343834,0.012268656,0.023765698,0.025724391,0.027225663,0.023706808,0.024346556,0.01144053,0.0063011633,0.0063114019,0.0042998295,0.0079039725,0.003195341,0.024756343,0.044018141,0.04817125,0.02469583,0.018336006,0.0063236782,0.010542249,0.011128438,0.0053282813,0.010552669,0.0093870773,0.0073346389,0.022255206,0.0092872376,0.0097434011,0.015176723,0.012429502,0.0085972527,0.0045431537,0.0019386878,0.0040218304,0.0075114391,0.00476503,0.0032750968,0.012615045,0.0084378229,0.016799869,0.013987092,0.010074926,0.0062460449,0.0039006437,0.0024543963,0.0024015199,0.0034733513,0.0010466274,0.0025076467,0.041958319,0.024700083,0.0084216387,0.0089563799,0.020245018,0.013024682,0.0052384938,0.0053225141,0.0054475853,0.0058237766,0.0018432544,0.0008771855,0.021200304,0.013274586,0.0046943171,0.0036921557,0.007924462,0.0074272824,0.0044014727,0.003427649,0.0028388695,0.0012420682,0.0009418134,0.002512291,0.010535536,0.035213322,0.022658107,0.0045324332,0.011665473,0.012447834,0.010254205,0.0038977844,0.0024214896,0.0049622429,0.0046665305,0.0027315116,2
0.015001068,0.031379314,0.014195686,0.0066085864,0.0019705433,0.0022621938,0.0012274296,0.0006861237,0.0008134101,0.0007472531,0.0010055126,0.001945244,0.016374009,0.023445279,0.028494394,0.024459421,0.016346404,0.028501445,0.012480222,0.01226512,0.0100032,0.0081188154,0.010329469,0.0033575415,0.017083847,0.03348809,0.040093356,0.01744416,0.020612721,0.0097619734,0.017215837,0.0097398899,0.0023871395,0.0081335456,0.010769559,0.0078698625,0.024797215,0.011436109,0.010086786,0.019292073,0.012233321,0.0122244,0.005675963,0.0013780686,0.0063878796,0.0064564425,0.0048721063,0.0030264231,0.01563173,0.0063442179,0.01906549,0.012924524,0.0079708981,0.0073990701,0.0047074234,0.0019687273,0.0021145109,0.0043886658,0.0026808802,0.002808698,0.021888624,0.015966465,0.010601517,0.006253718,0.028547805,0.021753026,0.0081100924,0.00394464,0.0060960113,0.0061135053,0.002590559,0.0015043655,0.012900201,0.014405254,0.0059134284,0.0021124191,0.0079979446,0.0062909222,0.0044802864,0.0023240194,0.0025142646,0.000766906,0.0017154215,0.0027935312,0.015231226,0.037285238,0.022299756,0.0029832775,0.0084892454,0.013565683,0.0096483194,0.0019475432,0.002751175,0.0054720064,0.0061579555,0.0040943613,2
0.022841255,0.028920924,0.01768225,0.0071279717,0.0011417313,0.0014035318,0.0015081751,0.000504685,0.0009147254,0.0011093923,0.0014304964,0.0016027659,0.01250661,0.020870761,0.018242778,0.021063844,0.020098801,0.025977163,0.019813935,0.018909414,0.013985451,0.011172481,0.010696347,0.0024398592,0.016301864,0.026495803,0.03425235,0.020891586,0.015743532,0.0085803989,0.019488792,0.0084310544,0.0055947314,0.0074913198,0.0070233769,0.0048769176,0.01970329,0.0081886516,0.0046163065,0.01966686,0.018041934,0.014216781,0.0077880651,0.004351212,0.0075055794,0.0048593662,0.0046676523,0.0017395627,0.011651391,0.0079467213,0.0171687,0.0200141,0.013235861,0.0086215766,0.007424975,0.0033996823,0.0036850127,0.0053658103,0.002721807,0.0025948385,0.0069269988,0.0076527935,0.013059079,0.010603357,0.032218924,0.028992042,0.010037161,0.003731005,0.0061789823,0.0058685809,0.0033865796,0.0016010024,0.012574887,0.016997399,0.00462934,0.0032055393,0.0073899898,0.0067213104,0.0040193377,0.0005439746,0.0024047924,0.0013635979,0.00160311,0.0025041446,0.024778408,0.032653644,0.015153141,0.0088247657,0.0069961916,0.01174214,0.010367068,0.0021980441,0.0019912358,0.0042751894,0.0070470271,0.0034464089,2
0.029777669,0.024857687,0.0095416038,0.0084609767,0.0021093629,0.000678014,0.0018079018,0.0015856196,0.0012237926,0.00096171,0.0024001706,0.0009440631,0.0061403731,0.020588129,0.014033412,0.025054965,0.02943697,0.021479438,0.021550617,0.017568727,0.011819368,0.0066978481,0.0086483293,0.0020888696,0.017754657,0.028303752,0.036211218,0.030439916,0.0095338549,0.0070252915,0.015049133,0.011273763,0.0077238969,0.0096633494,0.0056929129,0.0059388074,0.016083773,0.0039560068,0.0039358888,0.018255249,0.023715083,0.015836391,0.010901178,0.0087063152,0.0069725728,0.0049932975,0.0045920033,0.0016881103,0.0056560096,0.0062983265,0.013735933,0.024162695,0.014008195,0.0095093542,0.0083496607,0.0044824154,0.004114524,0.0063735222,0.0016162195,0.0020176993,0.0073859463,0.0085452266,0.010517025,0.020261141,0.030841635,0.021046473,0.010493888,0.005419874,0.0058147445,0.0059617328,0.0027528344,0.0009291509,0.025873273,0.020137318,0.0043101123,0.0044138732,0.0071372894,0.0081035691,0.0043691058,0.001469897,0.0026169954,0.0028587596,0.0012421629,0.0023972331,0.021056235,0.024975913,0.0066557404,0.0095356809,0.0087232212,0.011771745,0.010504973,0.0043002114,0.0016964017,0.0042403605,0.005822933,0.0017907295,2
0.021533662,0.027435874,0.0049597824,0.0085043556,0.0026910293,0.0005571734,0.0016827113,0.0030403267,0.001864885,0.0015985428,0.0029583013,0.0011397728,0.0083219798,0.019106764,0.019407328,0.029608169,0.027943354,0.021140595,0.0153853,0.012309565,0.0086375728,0.0020030879,0.0057654955,0.0020363652,0.019643371,0.028855721,0.039927506,0.033148645,0.013523088,0.009753345,0.014355883,0.011142768,0.004862679,0.010573818,0.01013432,0.010838344,0.017993409,0.0073634745,0.0075050212,0.019098129,0.021672084,0.014938085,0.013840058,0.0082531676,0.0065284705,0.0061409195,0.0049317078,0.002626536,0.007315245,0.0046868797,0.015570741,0.019117852,0.0077007032,0.0094503993,0.0078370983,0.0027957611,0.0037965883,0.0068019871,0.0021464717,0.0018233625,0.010431783,0.010021876,0.0067652092,0.021749328,0.030002463,0.011255058,0.012575109,0.0067157176,0.0058711491,0.0058570933,0.0020047786,0.0006154288,0.033594097,0.021257621,0.0059030589,0.0037434186,0.006564832,0.0075171237,0.0052573157,0.0024595805,0.0025263204,0.0040293984,0.0025521974,0.0033303669,0.017514209,0.021062233,0.0059362981,0.0047855669,0.010268117,0.012636983,0.0091967579,0.0038684565,0.0022091936,0.0066069664,0.0051563772,0.0018328862,2
0.015928677,0.03351944,0.012125243,0.0069707988,0.0020963542,0.0007752579,0.0017664402,0.0029697579,0.0030778659,0.0033961173,0.0029715042,0.0010429435,0.014793054,0.012569876,0.023379564,0.029534956,0.019577572,0.020584538,0.011695162,0.013871532,0.0084426349,0.0032304573,0.0039783232,0.0013334859,0.029103607,0.031975087,0.035043559,0.022916762,0.021115508,0.014817324,0.015365317,0.0080232817,0.0031221952,0.0092632558,0.015072425,0.012251654,0.021778079,0.010006179,0.0078534261,0.022473077,0.017553656,0.012897341,0.01295611,0.0032946288,0.007056079,0.0061399014,0.0048619941,0.0024123982,0.01761925,0.0095960978,0.016292863,0.011240454,0.00489254,0.010408833,0.007064884,0.0015765936,0.0030287981,0.006670812,0.0037740331,0.0015605379,0.0070603086,0.0071533648,0.0065020427,0.018916847,0.032764666,0.016799363,0.01372819,0.0055936566,0.0055495539,0.0043518509,0.0020361605,0.0013107325,0.023144001,0.019920838,0.0054010512,0.0018965883,0.0047447797,0.0053479375,0.0044155296,0.0016571438,0.0017191858,0.0040176454,0.0049197408,0.0043019785,0.024382235,0.022792858,0.0077770341,0.0020541547,0.0084333556,0.012330219,0.0064630753,0.0018735454,0.0029730104,0.0070582276,0.0069038524,0.0029951802,2
0.032452171,0.035636816,0.018132816,0.0064750352,0.001859057,0.0009708745,0.0017745201,0.0021154419,0.0033862142,0.0041910356,0.0028828702,0.0004101788,0.014901004,0.0077711311,0.019192427,0.027603873,0.020037929,0.016686356,0.01653341,0.018914965,0.0093414105,0.0057452808,0.0038229555,0.0017214375,0.039835604,0.035264315,0.028053436,0.010987135,0.018164015,0.015200201,0.016292556,0.0065476304,0.0057641728,0.011703471,0.014886081,0.008865836,0.021093926,0.0065838654,0.0054903089,0.025254401,0.022038623,0.013231216,0.010317852,0.0022783257,0.007103026,0.0051762311,0.0040217315,0.0013420267,0.020680123,0.014825739,0.011958109,0.0079158096,0.0093021909,0.01222435,0.0079859493,0.0024822647,0.0028633459,0.0067974465,0.0034298272,0.001103014,0.0037111958,0.005083033,0.011271057,0.021979717,0.036607764,0.027032911,0.011574876,0.0034214598,0.0042153862,0.0029086336,0.002439921,0.0013572031,0.012358437,0.019051789,0.002659646,0.0013755603,0.0018520884,0.0034782596,0.0031799715,0.0005141477,0.0011692525,0.0035077215,0.0052828037,0.0034113769,0.025962781,0.02535146,0.0061232261,0.003054072,0.0055396331,0.008583806,0.0058712616,0.00185322,0.0022705873,0.0059765039,0.0073167573,0.0030291169,2
